IsBadBuy,VehicleAge,WheelType,DifAquiredAvg_CurAvgAuction,DifAquiredAboveAvg_CurAboveAvgRetail,DifAquiredAvg_CurAvgRetail,DifAquiredAboveAvg_CurAboveAvgAuction,AdjVehOd
0,3,Alloy,-427,-388,-240,-534,10092
0,4,Alloy,-163,-87,19,-146,11265
1,4,Special,-18,30,88,-3,16712
0,4,Alloy,-76,176,60,40,17672
0,3,Covers,713,1005,890,665,31369
1,4,Alloy,216,206,79,210,16540
0,1,Covers,172,113,593,-333,68924
0,2,Alloy,-27,-167,114,-226,33587
0,2,Covers,418,296,313,326,27465
0,2,Alloy,-1107,-949,-505,-1625,26738
0,6,Alloy,74,152,207,16,15167
0,2,Covers,541,421,449,473,38796
0,3,Alloy,54,110,65,42,29212
0,3,Alloy,-84,282,214,-298,29237
1,4,Alloy,-144,-143,-225,-86,20669
0,3,Alloy,182,154,147,201,26360
0,6,Alloy,58,131,56,85,8680
1,5,NULL,54,54,48,86,16087
0,4,Alloy,283,364,283,303,11608
0,5,Alloy,126,224,154,137,9662
0,1,Covers,-130,88,82,-149,45237
0,6,Alloy,60,-365,5,-109,12691
0,2,Alloy,-479,-473,-456,-776,43842
0,3,Covers,608,1155,804,1108,23866
0,4,Alloy,13,40,14,37,8920
0,4,Alloy,-21,79,-22,73,12791
0,8,Covers,-62,-82,-67,-76,10045
0,3,Covers,92,62,99,58,22930
0,3,Covers,-24,-54,-26,-50,14838
0,3,Alloy,-335,-392,-362,-363,23054
0,4,Alloy,-192,-207,-208,-192,15099
0,5,Alloy,-70,-32,-75,-29,14359
0,6,Alloy,-54,-52,-58,-48,13802
0,4,Covers,-55,-44,-59,-40,15612
0,4,Alloy,-711,-387,-767,-359,16627
1,2,Covers,-847,-860,-915,-796,17743
0,7,Alloy,-117,-146,-127,-135,10548
0,4,Covers,71,88,77,82,14262
0,2,Alloy,-151,-266,-164,-246,38423
0,2,Covers,-23,18,-24,17,28457
0,7,Alloy,-60,-158,-65,-146,7438
0,6,Alloy,-178,-210,-192,-195,13388
0,5,Alloy,-137,-185,-148,-171,14584
0,4,Alloy,17,7,18,6,14539
0,5,Covers,-54,-15,-58,-14,15114
0,7,Covers,-27,-83,-29,-77,9786
0,7,Alloy,-56,-87,-60,-80,7217
0,4,Alloy,-5,31,-6,28,13860
0,6,Alloy,100,165,108,153,12826
0,5,Alloy,-74,-78,-80,-72,8589
0,5,Covers,18,58,20,54,13079
0,5,Alloy,-16,10,-17,10,13478
0,5,Alloy,-148,-178,-160,-164,13354
0,4,Alloy,66,5,71,5,20226
0,5,Covers,-14,14,-15,13,12712
0,4,Alloy,-1,-7,-1,-7,7160
0,4,Covers,-157,-200,-170,-185,13023
0,3,Covers,-216,-98,-233,-90,10167
0,3,Alloy,-117,-183,-126,-169,25729
0,5,Alloy,-68,-52,-73,-48,14401
0,6,Alloy,33,1,36,1,12551
0,6,Alloy,-122,-143,-132,-133,10267
0,3,Alloy,-74,-94,-80,-87,21414
0,6,Alloy,-25,-28,-27,-26,12785
0,3,Covers,-114,-169,-123,-157,16973
0,5,Alloy,-244,-300,-264,-278,15830
0,4,Alloy,-216,-183,-233,-169,13529
0,5,Alloy,179,268,193,248,14918
0,4,Alloy,4,-47,4,-43,9638
0,3,Alloy,-180,-126,-195,-117,24160
1,4,Alloy,-328,-217,-354,-201,20366
0,6,Alloy,-223,-248,-241,-229,13406
0,4,Alloy,-46,-5,-49,-4,14909
0,3,Alloy,-56,1,-60,1,22162
0,2,Covers,-249,-336,-269,-311,12806
0,4,Alloy,-23,-105,-25,-97,18166
0,5,Alloy,-78,-104,-84,-96,16701
0,5,Covers,68,74,74,68,11138
0,5,Alloy,-228,-375,-247,-347,12059
0,2,Covers,-43,-15,-46,-14,10575
0,4,Alloy,-180,-223,-195,-206,14181
0,4,Alloy,-103,-95,-112,-88,11108
0,5,Covers,-105,-83,-113,-77,14015
0,5,Alloy,-180,-218,-195,-202,15824
0,7,Covers,-877,-882,-947,-817,9457
0,6,Alloy,-777,-745,-839,-690,13945
1,5,Alloy,-81,-125,-87,-116,14094
0,3,Covers,-234,-260,-253,-241,20992
0,3,Alloy,-1410,-1329,-1523,-1230,22048
0,3,Covers,-132,-119,-143,-110,16765
0,3,Covers,-190,-135,-205,-125,14553
0,3,Alloy,786,770,849,713,28167
0,4,Alloy,-93,-50,-101,-46,10785
0,3,Covers,6,-40,7,-37,13341
0,4,Alloy,-87,-118,-93,-109,13960
0,2,Covers,-683,-601,-738,-557,25718
0,2,Alloy,-307,-348,-331,-322,44756
0,5,Alloy,-155,-85,-168,-78,12977
0,2,Covers,-399,-387,-431,-358,42623
0,2,Covers,-88,-5,-95,-5,23182
0,3,Alloy,735,737,794,682,24068
0,4,Alloy,-103,-95,-112,-88,14740
0,2,Alloy,119,98,128,91,43640
0,5,Alloy,-11,-8,-12,-8,9939
0,2,Covers,-72,-100,-78,-92,15226
0,6,Alloy,-277,-397,-300,-368,11844
0,2,Covers,-427,-382,-462,-353,12031
0,5,Covers,-120,-142,-130,-131,11889
0,8,Alloy,-32,-41,-35,-38,7900
0,3,Alloy,-283,-447,-306,-414,21443
0,6,Alloy,-6,62,-7,57,13019
1,5,Alloy,-71,-114,-76,-105,12842
0,4,Alloy,-172,-202,-186,-187,13354
0,3,Alloy,-226,-323,-244,-299,17251
0,6,Alloy,-148,-158,-160,-146,12635
0,5,Alloy,-28,-25,-30,-23,13452
0,5,Covers,-64,-79,-70,-73,11956
0,5,Alloy,-146,-210,-158,-194,14474
1,6,Covers,0,0,0,0,10231
0,4,Alloy,-127,-90,-137,-83,19524
0,4,Alloy,-58,-83,-62,-76,16682
1,6,Alloy,-31,-26,-34,-24,8081
0,4,Alloy,160,178,172,165,9305
1,7,Alloy,-63,-76,-68,-70,10882
0,6,NULL,-842,-1150,-909,-1065,10235
1,3,Alloy,-130,-152,-140,-141,13473
0,4,Alloy,97,129,105,119,16118
0,5,Alloy,331,387,357,358,12371
1,5,Alloy,-121,-133,-131,-123,15804
1,5,Covers,-963,-1056,-1040,-978,12620
0,5,Alloy,-93,-142,-101,-132,10783
0,5,Covers,22,60,24,55,6647
0,2,Covers,-263,-188,-284,-174,41448
0,2,Covers,-212,-330,-228,-305,11237
0,8,Alloy,-33,-55,-36,-51,8635
0,4,Alloy,-319,-301,-345,-279,15263
0,4,Alloy,-52,-100,-57,-93,11678
0,5,Alloy,-177,-186,-191,-172,11975
0,5,Alloy,-35,6,-38,5,15532
0,5,Alloy,-7,-7,-8,-7,15405
0,4,Alloy,-1,-49,-1,-45,19227
0,2,Covers,-295,-103,-319,-95,6463
0,5,Covers,-244,-407,-263,-377,14390
1,5,Alloy,-51,-93,-55,-86,16879
0,5,Alloy,-705,-646,-762,-598,16283
0,4,Alloy,-45,-65,-48,-60,10267
1,6,Alloy,0,0,0,0,12738
0,4,Covers,-53,-79,-58,-74,16055
0,7,Alloy,0,0,0,0,8813
0,6,Covers,2,0,3,0,9202
0,6,Alloy,0,0,0,0,10031
0,5,Alloy,0,0,0,0,7917
0,8,Alloy,-16,-33,-18,-31,9832
0,4,Alloy,0,0,0,0,14975
0,3,Covers,0,0,0,0,29381
0,5,Alloy,-5,-553,-465,-10,13003
0,4,Alloy,0,0,0,0,12214
0,5,Alloy,-17,-2,-19,-2,15553
0,4,Covers,20,41,22,38,13916
0,3,Covers,0,0,0,0,23629
0,4,Covers,0,0,0,0,19526
0,4,Alloy,0,0,0,0,19530
0,6,Alloy,2,0,3,0,8291
0,4,Alloy,0,0,0,0,15461
0,4,Alloy,0,0,0,0,15913
0,4,Alloy,0,0,0,0,16814
0,4,Covers,0,0,0,0,14537
0,5,Covers,0,0,0,0,13002
0,3,Alloy,0,0,0,0,19060
0,6,Alloy,-4,-2,-4,-2,14888
0,5,Alloy,0,0,0,0,13530
0,8,Alloy,0,0,0,0,6997
0,3,Alloy,0,0,0,0,20378
0,2,Covers,0,0,0,0,27248
0,2,Covers,0,0,0,0,26925
0,4,Covers,0,0,0,0,20596
0,3,Covers,0,0,0,0,26804
0,5,Covers,-8,-7,-8,-7,14986
0,3,Alloy,0,0,0,0,26668
0,4,Alloy,70,97,76,89,19262
1,6,Alloy,77,65,83,60,8900
0,7,Alloy,0,0,0,0,13025
0,6,Alloy,0,0,0,0,13679
0,5,Alloy,0,0,0,0,11925
0,5,Covers,0,0,0,0,9953
0,4,Alloy,-66,-73,-71,-67,14913
0,6,Alloy,0,0,0,0,11123
0,5,Alloy,0,0,0,0,18915
1,6,Covers,0,0,0,0,12718
0,6,Alloy,0,0,0,0,11217
0,4,Covers,0,0,0,0,13460
0,5,Alloy,12,-14,13,-13,14805
0,3,Covers,72,189,77,175,22585
0,6,Alloy,10,21,11,19,10280
0,5,Covers,0,0,0,0,10111
0,3,Covers,0,0,0,0,24377
0,4,Covers,0,0,0,0,12619
0,7,Alloy,0,0,0,0,10306
0,5,Alloy,0,0,0,0,10144
0,5,Alloy,0,0,0,0,12996
0,4,Alloy,0,0,0,0,18960
0,5,Alloy,0,0,0,0,15820
0,6,Alloy,-7,13,-8,12,11712
0,5,Covers,0,0,0,0,14851
0,4,Alloy,0,0,0,0,12898
0,7,Alloy,0,0,0,0,11723
0,4,Alloy,0,0,0,0,19124
0,6,Alloy,0,0,0,0,7337
0,3,Covers,0,0,0,0,17645
0,6,Alloy,92,193,100,178,9954
0,7,Alloy,0,0,0,0,11778
0,4,Covers,0,0,0,0,16501
1,5,Alloy,-143,-62,-154,-58,15948
0,5,Covers,151,39,163,36,12173
0,6,Alloy,0,0,0,0,12832
0,4,Covers,0,0,0,0,15481
0,4,Alloy,0,0,0,0,20959
0,6,Alloy,15,-366,-379,31,11192
0,5,Covers,0,0,0,0,12241
0,6,Alloy,0,0,0,0,11514
0,5,Alloy,2,69,3,64,15165
0,5,Alloy,0,0,0,0,12805
0,3,Covers,0,0,0,0,20562
0,7,Alloy,0,0,0,0,8527
0,3,Covers,0,0,0,0,23503
0,5,Alloy,-164,-175,-177,-162,12643
0,3,Alloy,0,0,0,0,22554
0,4,Covers,-18,-22,-19,-20,19254
0,7,Covers,3,-42,4,-39,8355
0,7,Alloy,30,19,32,18,10087
0,4,Alloy,0,0,0,0,18745
0,5,Alloy,0,0,0,0,12591
0,7,Alloy,0,0,0,0,9001
0,5,Alloy,0,0,0,0,12347
0,4,Covers,0,0,0,0,12029
0,3,Covers,181,34,196,31,24881
1,7,Alloy,0,0,0,0,9795
0,6,Alloy,0,0,0,0,11118
0,4,Alloy,308,216,332,200,19383
0,5,Covers,0,0,0,0,11206
0,3,Covers,113,169,122,156,24381
0,5,Alloy,137,202,148,187,17248
0,3,Covers,0,0,0,0,12692
0,6,Covers,0,0,0,0,7581
0,6,Alloy,104,87,112,80,13750
0,5,Alloy,7,11,7,10,16341
0,5,Alloy,7,-16,7,-15,16623
0,3,Alloy,5,-17,6,-16,24986
0,3,Alloy,0,0,0,0,29887
0,5,Covers,11,82,12,76,15525
0,5,Alloy,91,-149,98,-138,16738
0,5,Alloy,0,0,0,0,12736
0,7,Covers,-29,-43,-32,-40,7126
0,5,Alloy,0,0,0,0,13516
0,5,Covers,22,33,24,31,9928
0,5,Alloy,106,111,115,103,12459
0,4,Alloy,0,0,0,0,16556
0,6,Alloy,-13,-13,-14,-12,12324
0,4,Alloy,0,0,0,0,18926
0,5,Alloy,0,0,0,0,16800
0,3,Covers,0,0,0,0,23742
0,5,Covers,0,0,0,0,11661
0,4,Covers,54,-53,59,-49,19513
0,4,Covers,61,28,66,26,14992
0,3,Covers,0,0,0,0,13696
0,4,Covers,0,0,0,0,20534
0,6,Alloy,0,0,0,0,10674
0,7,Alloy,0,0,0,0,10471
0,3,Covers,-205,-272,-222,-252,23915
0,4,Alloy,0,0,0,0,16249
0,4,Alloy,150,111,162,102,20322
0,7,Alloy,-31,-43,-34,-39,12305
0,6,Alloy,11,13,12,12,15146
0,4,Alloy,133,-366,-428,26,21246
1,6,Covers,-40,-55,-43,-51,13205
0,5,Alloy,93,-436,-371,63,16364
1,4,Alloy,-57,-32,-61,-29,22452
0,6,Alloy,-207,-52,-223,-48,8011
0,4,Covers,170,379,184,351,11643
0,3,Covers,328,-552,-685,403,23780
0,4,Alloy,206,-61,222,-56,19913
0,6,Alloy,62,-309,-466,168,11270
0,3,Covers,-156,-206,-169,-191,25979
0,3,Covers,16,38,17,35,20661
0,5,Alloy,125,137,135,127,16284
1,6,Covers,39,18,42,16,13033
0,5,Covers,109,100,118,92,17141
0,2,Covers,185,271,200,251,24089
0,6,Alloy,177,107,191,99,14590
0,3,Alloy,613,-75,-237,694,17739
0,3,Covers,113,191,122,177,19223
0,7,Alloy,-21,37,-23,34,10640
0,6,Covers,-16,-678,-589,-12,13671
0,7,Alloy,-1,53,-1,49,11100
0,5,Covers,-47,-927,-845,38,14787
0,3,Covers,-280,-850,-920,-205,22849
0,5,Alloy,43,-572,-498,72,13805
0,5,Alloy,8,2,9,2,13188
0,8,Covers,-7,-489,-344,-3,7982
0,5,Covers,-63,-956,-781,-128,18437
0,6,Covers,77,161,83,149,12763
0,8,Alloy,96,-211,-211,34,10961
0,6,Alloy,52,123,56,114,14328
0,4,Alloy,-248,-762,-844,-185,17070
0,3,Alloy,131,-504,-705,270,19723
0,5,Covers,116,-258,-284,145,16431
0,7,Covers,22,42,24,39,11139
1,4,Special,-23,-109,-25,-101,15144
0,6,Alloy,-93,-168,-101,-156,8973
0,4,Covers,124,-582,-599,167,17492
0,4,Covers,57,11,61,11,19438
0,5,Covers,-50,-769,-631,-80,16825
1,5,Covers,38,44,41,40,15104
0,3,Alloy,421,525,455,486,25959
0,7,Alloy,-61,-68,-66,-63,12184
1,6,Covers,80,93,86,86,8612
0,4,Special,-132,-752,-744,-223,19103
0,5,Alloy,117,-214,-386,228,15523
0,2,Covers,648,-375,-685,736,38878
0,2,Alloy,493,-1236,-1309,391,37755
0,8,Alloy,-22,-282,-263,-52,10268
0,4,Covers,287,-272,-392,410,15164
0,4,Alloy,23,48,25,44,17803
0,2,Covers,830,-150,-419,968,30630
0,4,Alloy,156,-355,-447,292,12897
1,5,Alloy,290,-185,-224,318,12579
1,4,Covers,135,-861,-309,143,18673
0,4,Covers,80,-536,-626,101,23461
0,4,Alloy,353,-993,-568,356,23157
0,3,Alloy,383,372,413,345,18520
0,6,Alloy,124,232,134,215,15676
0,5,Alloy,102,165,110,153,8611
0,4,Covers,418,-82,-198,596,23212
1,5,Alloy,-34,-23,-37,-21,15424
0,5,Alloy,226,265,245,246,14156
0,2,Covers,-402,-1551,-1464,-564,33379
0,4,Covers,11,162,12,150,10640
0,5,Alloy,99,-463,-459,84,15660
0,6,Alloy,103,113,111,105,10985
0,4,Covers,106,-422,-595,211,13727
0,5,Alloy,127,-427,-389,113,11580
1,6,Covers,-5,-14,-5,-13,8092
0,8,Covers,-3,-221,-211,6,9443
0,4,Alloy,99,166,107,153,13122
0,5,Special,22,28,23,26,16275
0,3,Covers,367,-620,-415,320,17303
1,3,Alloy,86,70,93,65,27982
0,7,Covers,33,-368,-295,6,8071
0,4,Alloy,373,-577,-504,391,19991
0,5,Alloy,-87,-706,-552,-66,16279
0,4,Alloy,-1,-457,-633,141,14400
0,3,Covers,110,201,118,186,14570
0,7,Alloy,-7,-306,-298,4,12780
0,7,Alloy,89,-211,-348,216,10926
0,4,Covers,67,-1077,-781,68,19945
0,5,Alloy,90,49,97,45,12600
0,3,Covers,215,-548,-640,272,21457
1,6,Covers,3,3,3,3,8556
0,5,Covers,9,-603,-534,3,15046
1,4,Alloy,64,76,69,70,21466
0,4,Covers,113,36,122,34,17579
0,2,Covers,873,88,-236,1018,36948
0,4,Alloy,74,85,80,79,19182
0,5,Alloy,335,-218,-272,302,19629
0,6,Alloy,-78,-88,-84,-82,13962
0,2,Alloy,316,-1205,-1191,214,30554
0,5,Alloy,269,-289,-353,389,15374
0,4,Covers,-42,-553,-656,43,13339
0,2,Covers,246,-1124,-1222,381,49761
1,2,Covers,336,368,363,340,24806
0,4,Covers,569,97,-57,656,16179
1,4,Alloy,86,75,93,69,21478
0,4,Covers,143,-578,-550,121,11293
1,4,Alloy,169,157,182,145,17412
0,2,Covers,238,-1171,-1114,79,33552
0,3,Covers,262,-832,-833,246,26533
0,3,Alloy,256,347,277,321,20076
0,5,Alloy,244,289,263,268,11699
0,2,Alloy,170,142,184,132,37115
0,2,Covers,305,299,330,277,23140
0,5,Alloy,-30,-82,-33,-76,11395
0,4,Alloy,-14,-585,-625,26,13601
0,5,Alloy,115,-26,109,17,16806
1,5,Alloy,-102,-187,-134,-161,12125
0,4,Alloy,32,-89,-147,4,20353
0,5,Alloy,-194,-222,-215,-198,12712
0,4,Covers,178,46,164,196,22596
0,3,Covers,149,98,189,173,25469
0,7,Alloy,9,-6,36,24,6530
0,3,Covers,124,239,120,210,19628
0,2,Alloy,-396,111,-106,-325,37195
0,5,Alloy,362,884,837,313,16950
0,5,Covers,140,365,276,177,17768
0,3,Covers,422,232,331,481,30399
0,3,Covers,385,262,305,268,20932
1,5,Alloy,-27,73,0,54,17105
0,2,Covers,22,29,36,130,34150
0,5,Alloy,150,249,262,135,16340
0,3,Covers,156,459,406,141,25347
0,2,Covers,184,272,356,138,36968
0,3,Alloy,169,41,57,213,30045
0,5,Alloy,23,92,73,34,15523
0,4,Covers,87,258,174,167,18121
1,5,Alloy,280,151,380,141,14919
0,5,Covers,3,-7,-46,50,15186
0,9,Alloy,41,73,78,69,8443
0,5,Alloy,176,290,279,204,17668
0,5,Alloy,262,226,165,499,19407
0,5,Alloy,210,315,400,101,13538
1,6,Alloy,27,42,-12,45,14623
1,5,Covers,13,-202,-4,20,15380
0,4,Alloy,35,429,173,210,15270
0,1,Covers,608,583,784,273,63494
0,3,Covers,979,1575,1790,1009,26277
0,3,Covers,326,193,268,282,22735
0,3,Covers,144,132,185,110,26168
0,6,Covers,312,154,337,231,12755
0,5,Covers,151,401,348,175,13436
1,7,Covers,-3,97,89,-15,9270
0,3,Covers,-26,-117,-85,-131,22204
0,5,Alloy,15,116,87,68,15244
0,3,Covers,126,30,80,69,25597
0,3,Covers,212,371,491,162,26142
1,3,Covers,113,121,147,171,16674
0,3,Covers,414,361,371,415,26366
0,4,Covers,-71,-391,-90,-192,10594
0,3,Alloy,340,419,253,461,26854
0,3,Covers,274,276,355,277,24710
0,3,Covers,80,72,101,39,25901
0,5,Covers,198,349,427,60,17533
0,3,Alloy,-182,-11,-116,51,25905
0,7,Covers,165,999,738,130,8305
0,4,Alloy,103,-67,113,-144,18960
0,4,Covers,144,171,171,57,14229
0,4,Covers,98,32,179,119,22408
0,4,Alloy,133,415,152,285,20542
0,4,Alloy,-143,-236,-189,-184,20277
0,4,Covers,283,169,196,215,19747
1,6,Alloy,-56,58,-32,-61,14567
0,3,Covers,118,-96,-106,178,17468
0,4,Alloy,8,310,82,23,18735
1,6,Alloy,-3,3,84,2,14192
0,2,Covers,175,56,-190,202,36718
0,3,Alloy,177,235,300,164,23217
0,5,Alloy,59,-274,24,-49,14957
0,2,Alloy,502,694,715,789,39948
0,6,Alloy,-70,22,-20,-4,12972
0,6,Alloy,88,202,111,188,15203
0,9,Covers,4,150,96,33,8292
1,4,Alloy,39,110,97,37,23357
1,4,Alloy,120,13,-58,194,18962
1,6,Covers,8,136,153,20,13152
0,3,Alloy,56,31,55,-6,27083
1,7,Covers,-22,-14,-17,-24,11892
0,5,Alloy,205,366,408,256,17555
0,7,Alloy,-8,65,19,2,10172
0,2,Alloy,312,823,195,637,35393
0,2,Alloy,255,549,-207,579,42890
0,4,Alloy,123,279,315,7,21309
0,5,Alloy,70,101,199,37,19339
0,3,Covers,365,395,230,492,20873
0,3,Alloy,39,152,170,12,29044
0,2,Covers,-38,-800,-792,-142,40720
0,3,Alloy,-200,-226,-75,-183,29841
0,3,Alloy,249,-280,161,288,26160
0,4,Alloy,63,76,74,64,17201
0,2,Alloy,227,-52,-250,212,42310
0,3,Alloy,289,186,282,163,26383
0,3,Alloy,-101,117,68,-93,28027
0,2,Covers,30,-138,-301,106,43006
0,4,Alloy,-40,-24,-54,-24,19295
0,5,Alloy,88,8,8,80,17991
0,9,Alloy,-2,179,-40,32,10411
0,6,Alloy,15,418,137,97,15824
0,3,Alloy,84,81,52,245,27180
0,4,Alloy,226,350,413,277,15937
0,3,Alloy,114,79,150,140,19793
0,7,Alloy,-52,-63,-36,-49,13814
0,3,Covers,42,-56,15,36,23019
0,3,Covers,208,-51,150,177,20519
0,3,Covers,-1859,-3319,-3049,-2255,17900
0,3,Covers,-2360,-4077,-3597,-2761,17509
0,4,Covers,-1465,-2930,-2505,-1714,16577
0,5,Alloy,-1228,-2170,-1869,-1557,13376
0,4,Covers,-1416,-2437,-2237,-1607,19464
0,3,Covers,-2360,-4077,-3597,-2761,24174
0,3,Alloy,-3610,-5417,-4890,-4164,24659
0,2,Covers,-5117,-8194,-7284,-5977,36148
0,4,Alloy,-892,-1929,-1715,-1181,18990
0,2,Covers,-2768,-4843,-4489,-3330,33374
1,8,Alloy,-511,-1072,-925,-643,10655
0,4,Covers,-1545,-2580,-2406,-1761,13295
0,3,Covers,-2379,-3854,-3328,-2758,17129
0,2,Covers,-3835,-6014,-5359,-4499,30341
0,3,Covers,-2517,-4090,-3599,-2911,16391
0,3,Covers,-2017,-3653,-3274,-2443,19463
0,4,Covers,-1104,-2193,-1943,-1446,19522
0,3,Alloy,323,154,183,321,25467
0,4,Covers,89,72,153,44,19184
0,3,Alloy,73,91,-41,92,21702
0,6,Alloy,207,-61,30,299,11784
0,6,Alloy,430,289,430,443,16205
0,4,Alloy,-82,-75,-92,-83,18173
0,8,Alloy,-80,21,1,-92,8966
1,4,Alloy,146,173,70,278,17938
0,6,Alloy,162,157,289,125,12044
0,6,Alloy,80,283,188,206,12450
0,4,Alloy,184,203,187,235,17570
0,6,Alloy,415,506,619,451,10202
0,3,Covers,52,190,122,163,23023
0,4,Covers,-27,-57,-16,-67,18410
0,6,Alloy,-161,58,-35,-150,14669
0,3,Covers,115,431,479,175,21703
0,4,Alloy,-135,-78,-153,-126,18711
1,6,Covers,27,178,163,116,19286
1,1,Covers,-63,494,430,5,66834
1,6,Alloy,46,114,87,79,14398
0,2,Covers,-192,-149,-142,-185,41381
0,2,Covers,-170,75,142,-150,36387
0,3,Covers,10,130,-19,80,24380
0,4,Alloy,29,-32,-84,97,16238
0,3,Covers,-112,-144,-346,-92,20418
0,3,Covers,141,151,103,175,20193
0,1,Alloy,-16,-165,-101,-334,71721
0,3,Alloy,6,89,40,34,17035
0,3,Alloy,69,313,275,73,23116
0,3,Alloy,27,131,-12,62,23156
1,4,Covers,96,70,146,57,16011
0,2,Alloy,1194,1052,676,1547,35050
1,3,Alloy,-47,-79,-124,39,23210
0,4,Alloy,-9,176,120,-45,17041
0,5,Alloy,-109,-97,-92,-139,15316
0,5,Covers,60,102,64,61,15940
0,1,Alloy,445,-153,1017,-580,71386
0,6,Special,139,113,102,133,10705
0,5,Alloy,-140,-155,-182,-109,17460
0,3,Covers,47,-119,-1,65,16083
0,4,Alloy,-195,-468,-241,-417,20123
0,3,Covers,28,86,71,-37,11938
1,4,Alloy,80,97,116,72,16516
1,6,Alloy,155,490,294,162,15275
0,4,Alloy,9,-27,-63,9,20966
0,4,Alloy,49,-144,116,62,21069
1,6,Covers,-42,3,19,-44,12171
0,2,Covers,142,692,696,227,32664
0,5,Alloy,-67,-21,-19,-32,13785
0,2,Covers,17,195,376,-68,43735
0,3,Alloy,67,305,209,-1,30066
0,3,Alloy,925,645,893,905,21271
0,4,Covers,18,118,111,78,17578
0,2,Covers,-158,-151,-197,-246,40140
0,5,Covers,27,34,-8,33,15250
1,5,Alloy,-225,-235,-326,-156,18289
0,5,Alloy,117,11,77,13,14643
0,2,Covers,-48,6,-104,-9,24954
0,1,Alloy,296,712,744,-13,84191
0,3,Covers,291,252,222,340,28876
0,4,Alloy,18,212,15,18,15018
0,8,Alloy,120,331,82,275,11152
0,6,Alloy,-42,52,-12,-58,13384
0,5,Alloy,-71,75,1,-114,15157
0,2,Alloy,-855,-587,-155,-1272,38624
0,5,Alloy,90,54,125,68,11865
0,5,Alloy,225,369,263,283,17065
0,4,Alloy,83,119,17,163,21279
0,3,Alloy,-470,-285,-256,-501,29276
0,2,Alloy,50,-227,-185,81,42652
0,3,Alloy,-99,-13,159,-36,23789
0,4,Alloy,275,272,315,304,23064
0,5,Covers,10,-24,35,37,13352
0,3,Alloy,165,355,185,231,26780
0,3,Alloy,-25,71,-36,31,27443
0,4,Alloy,-1,-163,-32,-34,24183
1,6,Covers,101,98,122,67,11715
0,4,Alloy,31,67,133,89,18419
0,5,Covers,-74,114,44,-90,14802
0,7,Alloy,131,237,162,164,12651
0,7,Alloy,1,87,62,14,10500
0,8,Alloy,-21,-15,-26,-17,12009
0,5,Alloy,36,16,130,9,14343
0,5,Alloy,43,219,130,115,13804
1,3,Covers,471,573,669,461,22852
1,5,Alloy,-187,-399,-218,-102,16805
0,4,Alloy,-87,-81,-97,-44,19241
0,8,Alloy,-57,-83,-50,-92,9541
0,9,Alloy,-23,-55,-77,64,10220
0,3,Covers,-7,-239,-199,-49,26849
0,3,Covers,-239,-364,-240,-258,25841
0,2,Alloy,163,315,221,137,47127
0,2,Alloy,-120,-177,86,-344,35534
1,7,Alloy,-8,39,12,-1,11762
0,6,Alloy,-16,70,36,48,14404
0,3,Alloy,-61,109,15,36,25339
0,3,Covers,-790,-933,-737,-958,24860
0,3,Alloy,-19,27,4,45,21829
0,5,Alloy,-68,50,-175,69,15093
0,4,Alloy,-109,-117,-108,-108,16965
0,4,Covers,-175,-122,72,-223,24042
0,4,Alloy,-146,-137,-86,-131,19168
0,1,Covers,280,165,218,134,68741
0,5,Covers,47,-75,-98,45,19196
0,3,Covers,-195,-213,-82,-211,23281
0,3,Covers,11,206,282,-101,22363
0,2,Alloy,-696,-772,-429,-1064,35694
0,5,Alloy,-173,-88,-72,-216,16088
0,2,Alloy,-281,513,193,-270,31666
0,4,Alloy,315,162,179,346,23177
1,4,Covers,15,126,139,45,16884
0,3,Covers,131,534,241,157,15815
0,5,Alloy,117,279,281,169,16930
0,4,Alloy,-82,-134,-48,-34,17750
0,3,Covers,-332,214,-355,-55,25176
0,2,Alloy,-144,112,210,-176,35581
0,2,Covers,-625,-682,-563,-934,38055
0,3,Covers,278,357,378,291,22260
0,5,Covers,17,216,121,87,16317
0,1,Alloy,-814,-1473,-1380,-706,69310
0,2,Alloy,-380,-187,-10,-464,41197
0,2,Alloy,-426,74,54,-415,38224
0,2,Covers,-281,161,312,-403,47666
0,2,Alloy,-380,-187,-10,-464,41795
0,3,Alloy,72,158,258,1,26236
1,6,Alloy,59,27,15,41,13312
0,3,Alloy,14,212,254,-12,23307
0,3,Covers,-53,173,160,-57,20293
0,2,Alloy,-5,-220,-191,-125,39471
0,2,Alloy,-486,-137,-49,-593,38344
0,4,Alloy,354,432,374,503,18055
1,5,Alloy,261,160,220,232,16686
0,2,Alloy,-349,-1,254,-533,34537
0,3,Alloy,18,107,41,-1,27317
0,3,Alloy,-38,98,150,-83,21512
0,3,Alloy,-48,-1257,-536,-395,25220
0,4,Covers,2,-129,34,16,20234
0,4,Covers,-38,-133,-59,-28,22010
0,5,Covers,43,230,239,50,15952
0,3,Alloy,119,65,154,64,22758
0,2,Alloy,-1,-155,58,-194,31618
0,2,Alloy,-486,-137,-49,-593,41433
0,3,Covers,-209,74,76,-325,27919
0,6,Alloy,-106,-118,-154,-104,14900
0,2,Alloy,471,-456,88,162,23325
0,4,Alloy,-62,-14,61,-40,19940
0,2,Alloy,44,422,242,260,31874
0,6,Alloy,118,174,184,83,13456
0,1,Covers,130,312,1110,-129,89219
