@relation 'training_edit2-weka.filters.unsupervised.attribute.NumericToNominal-R2-weka.filters.unsupervised.attribute.Remove-R1,3-5,7-13,16-34'

@attribute IsBadBuy {0,1}
@attribute VehicleAge numeric
@attribute WheelType {Alloy,Covers,NULL,Special}
@attribute VehOdo numeric
@attribute DifAquiredAvg_CurAvgAuction numeric
@attribute DifAquiredAboveAvg_CurAboveAvgRetail numeric
@attribute DifAquiredAvg_CurAvgRetail numeric
@attribute DifAquiredAboveAvg_CurAboveAvgAuction numeric
@attribute AdjVehOd numeric

@data
0,6,Alloy,82807,72,-346,-267,36,13801
0,5,Covers,85203,58,-347,-363,86,17040
0,6,Covers,79583,77,-344,-309,110,13263
0,3,Alloy,68260,148,-681,-884,352,22753
0,7,Covers,67497,-32,-295,-299,-14,9642
0,5,Covers,96850,146,156,157,145,19370
0,5,Alloy,77786,-278,-821,-813,-307,15557
0,3,Covers,78258,115,-1124,-1187,189,26086
0,4,Covers,51708,189,-429,-385,232,12927
0,5,Covers,85649,80,107,87,99,17129
0,2,Covers,76954,81,-1184,-1155,99,38477
0,6,Alloy,88926,-7,-394,-395,-23,14821
0,7,Alloy,71323,18,-319,-273,14,10189
0,5,Covers,79523,121,-567,-435,163,15904
0,4,Alloy,56996,38,-503,-476,61,14249
1,5,Covers,74815,28,60,31,56,14963
0,5,Alloy,80523,192,-115,-264,316,16104
0,5,Covers,97749,-12,-23,-13,-21,19549
0,5,Alloy,61068,92,-310,-373,147,12213
0,5,Covers,53774,-38,-398,-486,-1,10754
0,6,Covers,84492,10,70,11,65,14082
0,4,Alloy,66606,14,-755,-735,0,16651
0,3,Covers,71832,-39,-878,-953,-20,23944
0,4,Covers,77744,189,-429,-385,232,19436
0,6,Alloy,72506,-25,-492,-421,17,12084
0,4,Covers,58300,159,-460,-475,234,14575
0,5,Covers,67444,89,-456,-467,97,13488
0,2,Alloy,84110,185,-1015,-1007,203,42055
0,2,Covers,59319,338,-745,-916,430,29659
0,2,Covers,78512,20,-1563,-1279,-171,39256
0,4,Alloy,78164,-194,-1055,-883,-234,19541
0,4,Alloy,83506,3,-708,-730,62,20876
0,2,Covers,75878,-600,-1907,-1765,-686,37939
0,3,Covers,72095,148,-721,-763,244,24031
0,5,Alloy,86472,-108,-515,-622,-37,17294
0,6,Alloy,80744,22,48,24,44,13457
0,7,Covers,92919,51,-250,-248,55,13274
0,4,Alloy,70592,169,-488,-482,194,17648
0,4,Covers,65473,136,-549,-570,208,16368
0,2,Covers,54954,122,-1035,-1190,147,27477
0,2,Alloy,80138,365,-706,-990,596,40069
0,3,Alloy,88434,73,-1023,-916,153,29478
0,5,Covers,78246,6,11,6,10,15649
0,3,Covers,88648,71,-786,-868,154,29549
0,5,Special,65478,88,-670,-458,76,13095
0,5,Alloy,94853,22,-686,-565,-12,18970
0,5,Covers,62273,76,-418,-440,120,12454
0,4,Alloy,53276,169,-488,-482,194,13319
0,3,Alloy,76750,-148,-1182,-1016,-247,25583
0,3,Covers,89183,519,-429,-256,395,29727
0,3,Alloy,80349,28,-1361,-1140,-24,26783
0,5,Alloy,90417,-7,-461,-490,37,18083
0,3,Covers,58764,32,-876,-838,89,19588
0,1,Alloy,86384,-108,-3264,-2886,-295,86384
0,4,Covers,62956,424,111,-311,800,15739
0,2,Covers,72522,74,28,80,25,36261
0,6,Alloy,84443,105,-236,-292,112,14073
1,1,NULL,56701,0,0,0,0,56701
0,6,Covers,69178,18,-225,-276,39,11529
1,4,Alloy,88996,-98,-838,-986,-16,22249
0,6,Alloy,78102,12,-430,-495,66,13017
0,7,Alloy,88072,-51,-60,-56,-56,12581
0,4,Covers,69759,65,158,70,147,17439
0,4,Alloy,68414,35,-789,-568,-50,17103
0,4,Special,64853,299,-564,-332,310,16213
0,5,Covers,68015,13,12,14,11,13603
0,4,Covers,80694,240,-359,-255,292,20173
0,5,Alloy,65319,-138,-754,-692,-181,13063
0,3,Alloy,69210,169,-862,-860,187,23070
0,4,Alloy,72042,-52,-792,-796,-26,18010
0,4,Covers,91896,125,-502,-453,164,22974
0,4,Alloy,81103,235,-414,-431,297,20275
0,3,Covers,49226,154,-729,-753,102,16408
0,5,Covers,88695,-31,-580,-530,-37,17739
0,4,Covers,73732,-20,-605,-634,-33,18433
0,6,Alloy,76288,-143,-583,-473,-130,12714
0,5,Covers,64844,-35,-642,-548,-89,12968
0,7,Alloy,50725,21,-357,-394,69,7246
0,2,Covers,90793,-12,-1376,-1322,-171,45396
0,4,Covers,82686,-103,-714,-767,-66,20671
0,3,Covers,56171,-42,-991,-962,-70,18723
0,3,Covers,74278,-112,-1170,-1121,-105,24759
0,5,Alloy,57120,-54,-626,-566,-45,11424
0,5,Alloy,72950,19,-373,-467,90,14590
0,6,Alloy,64017,101,-212,-311,179,10669
0,4,Covers,46140,74,-509,-508,90,11535
0,5,Covers,94697,69,-468,-303,69,18939
0,3,Alloy,48034,64,-1222,-1088,44,16011
0,4,Covers,65834,-173,-915,-806,-221,16458
0,5,Alloy,59998,84,100,91,93,11999
0,4,Covers,64970,-128,-744,-719,-167,16242
0,4,Covers,78694,138,-546,-547,145,19673
0,3,Covers,61137,4,-895,-952,35,20379
0,3,Alloy,73905,21,-860,-744,6,24635
0,3,Covers,42076,109,-977,-810,47,14025
0,7,Covers,79765,-47,-430,-429,-62,11395
0,3,Covers,72713,31,-947,-1027,-41,24237
0,2,Alloy,71041,-64,-1855,-1673,-72,35520
0,3,Covers,63483,137,-834,-934,144,21161
0,4,Covers,62469,130,-329,-433,188,15617
0,4,Alloy,79465,247,-335,-398,309,19866
0,5,Alloy,41609,3,-574,-497,-22,8321
1,4,Alloy,82968,46,-721,-633,11,20742
0,2,Covers,45273,-25,-1464,-1351,-144,22636
0,2,Alloy,79071,88,-1100,-1589,214,39535
0,2,Covers,55645,-10,-101,-11,-94,27822
1,3,NULL,70231,-12,-12,-13,-11,23410
1,2,Covers,49361,-95,52,-102,48,24680
0,5,Alloy,72830,74,-405,-364,85,14566
0,6,Alloy,57646,31,-356,-392,95,9607
0,4,Covers,51314,88,-649,-629,82,12828
0,4,Covers,80636,-162,-861,-909,-152,20159
0,3,Alloy,41268,-9,-863,-755,-126,13756
0,1,Covers,46469,-708,-3039,-2703,-970,46469
0,3,Covers,43064,100,-779,-905,229,14354
0,1,Covers,48024,-708,-3039,-2703,-970,48024
0,4,Alloy,82876,224,-421,-474,248,20719
0,3,Alloy,65938,-357,-1007,-1097,-226,21979
0,5,Covers,81821,44,-323,-361,85,16364
0,3,Alloy,74840,205,-681,-757,319,24946
0,2,Covers,37612,705,-641,-529,662,18806
1,5,Alloy,86346,-3,32,-3,30,17269
1,6,Alloy,96619,104,158,112,146,16103
0,5,Alloy,48761,15,-471,-457,44,9752
0,3,Alloy,59423,-99,-873,-959,-40,19807
0,5,Alloy,77748,90,-379,-318,97,15549
0,3,Alloy,71975,198,-712,-910,320,23991
1,7,Alloy,78931,78,101,84,93,11275
0,7,Special,85654,-83,-596,-482,-168,12236
0,8,Alloy,93837,-89,-135,-303,-1,11729
0,2,Alloy,57541,-384,-1441,-1698,-395,28770
0,3,Alloy,76180,-174,-1064,-1189,-193,25393
0,3,Alloy,73919,88,-769,-943,115,24639
0,5,Covers,74180,142,-474,-379,74,14836
0,2,Covers,67898,225,-677,-878,224,33949
1,3,Alloy,87415,120,-481,-706,256,29138
1,4,Covers,57925,33,-686,-629,-23,14481
0,3,Alloy,63846,46,-1099,-951,61,21282
0,2,Alloy,43227,111,-1521,-1824,271,21613
0,4,Covers,69903,123,-492,-499,192,17475
0,3,Alloy,82129,-29,-802,-819,19,27376
0,7,Covers,83531,46,-303,-309,79,11933
0,4,Covers,71766,28,-654,-645,69,17941
0,3,Covers,53479,2,25,243,-60,17826
0,5,Alloy,70146,-13,-45,-85,-44,14029
0,4,Covers,74632,143,54,162,88,18658
0,3,Alloy,77460,282,186,236,324,25820
0,4,Covers,56346,23,-73,-49,26,14086
0,4,Covers,81223,-75,-61,-27,-115,20305
0,3,Alloy,71499,87,390,245,300,23833
0,2,Covers,65147,-971,-595,-680,-1111,32573
0,3,Alloy,82000,-791,-284,-894,-23,27333
0,1,Alloy,87956,-80,-56,192,-110,87956
0,5,Covers,83931,109,-105,99,131,16786
0,3,Alloy,69222,-130,-316,-204,-259,23074
0,4,Covers,51548,-89,-66,-96,-55,12887
0,4,Alloy,84281,-173,-168,-126,-170,21070
0,7,Alloy,65662,-8,-67,-9,-59,9380
0,4,Alloy,52304,87,-28,44,8,13076
0,4,Covers,60069,-118,73,-38,-106,15017
0,4,Covers,57478,-119,-146,-89,-110,14369
0,5,Alloy,79215,-77,-153,-164,-121,15843
0,5,Covers,75619,-154,-753,-555,-160,15123
0,3,Alloy,76120,-256,273,59,-267,25373
0,3,Alloy,69610,43,-57,-149,122,23203
0,4,Alloy,67175,-113,284,62,-7,16793
0,5,Alloy,71363,34,44,-25,60,14272
0,6,Alloy,89296,-132,-12,-27,-169,14882
0,5,Covers,73140,109,21,18,47,14628
0,4,Covers,68751,-106,-34,-147,-62,17187
0,4,Alloy,71719,-176,266,59,-151,17929
0,3,Alloy,74746,37,198,233,145,24915
0,3,Covers,67674,119,251,232,121,22558
0,5,Covers,75317,-61,30,69,-97,15063
0,4,Alloy,61030,87,-73,106,106,15257
1,4,Alloy,69571,228,201,332,185,17392
0,3,Alloy,79996,18,-166,-6,-10,26665
0,5,Alloy,94397,-100,-201,-109,-205,18879
0,4,Alloy,73263,45,248,96,38,18315
0,3,Covers,61362,5,-564,-244,12,20454
0,1,Covers,76012,0,0,0,0,76012
0,3,Covers,52683,-168,-137,10,-202,17561
0,4,Alloy,92689,-68,-440,-225,-123,23172
0,3,Covers,77145,14,-88,-18,-91,25715
0,3,Alloy,74931,-77,-209,-186,29,24977
1,4,Covers,38240,0,0,0,0,9560
0,2,Covers,32940,-33,0,-40,-33,16470
0,3,Covers,87459,230,152,54,312,29153
0,4,Covers,69575,-140,-98,5,-118,17393
0,6,Covers,86869,-14,89,24,-53,14478
0,4,Covers,78263,-11,-86,-36,-39,19565
0,3,Alloy,41473,-620,-709,-436,-893,13824
0,1,Covers,45389,-854,379,67,-974,45389
0,4,Alloy,66626,54,215,-75,105,16656
0,1,Covers,43467,54,582,123,162,43467
0,1,Covers,55482,-1104,-1170,-1402,-1094,55482
0,5,Special,38900,-13,103,-9,18,7780
0,3,Covers,88468,-366,230,26,-338,29489
0,5,Alloy,64516,-267,-295,-359,-306,12903
0,4,Covers,65226,30,155,117,56,16306
0,6,Alloy,73813,-52,-98,-34,-172,12302
0,3,Alloy,69102,-171,19,-37,-117,23034
0,4,Covers,73559,-163,-98,-314,-64,18389
0,5,Alloy,95325,-89,-109,-90,-125,19065
0,5,Alloy,94550,-74,-154,-50,-175,18910
0,5,Special,78817,-167,-43,-86,-167,15763
0,3,Covers,62999,-37,-338,-29,-101,20999
0,2,Covers,38770,-526,-433,-485,-566,19385
0,2,Covers,39855,-583,-481,-532,-653,19927
0,2,Covers,71928,102,-603,-413,7,35964
0,4,Alloy,72051,-469,-296,-371,-476,18012
0,1,Covers,64173,-1098,-1360,-857,-1380,64173
0,2,Alloy,73039,46,-290,-76,-96,36519
1,7,Alloy,81753,-22,-91,-153,-16,11679
0,3,Covers,79086,-182,-717,-172,-296,26362
1,6,Alloy,65683,-176,-111,-154,-188,10947
0,7,Alloy,85438,24,15,-9,10,12205
0,3,Covers,70345,32,-214,-89,-9,23448
0,3,Covers,56207,-310,-302,-216,-333,18735
0,4,Alloy,68317,-59,50,-57,3,17079
0,5,Covers,56711,81,78,162,-12,11342
1,9,Covers,71210,0,26,25,6,7912
0,6,Covers,75496,73,129,130,118,12582
0,4,Covers,66038,-65,459,317,-134,16509
0,3,Covers,67476,-41,-210,-185,-105,22492
1,5,Alloy,57138,127,70,111,83,11427
1,6,Alloy,97055,28,144,63,80,16175
1,6,Covers,55708,29,255,237,44,9284
0,3,Covers,82041,-55,59,56,-61,27347
0,3,Covers,81137,-289,-253,-356,-331,27045
0,4,Covers,79781,-55,443,16,-137,19945
0,3,Alloy,58514,-228,-278,-282,-229,19504
0,3,Covers,36722,10,57,-15,137,12240
0,2,Covers,49182,-189,-53,-65,-219,24591
0,7,Alloy,64542,-235,-216,-170,-252,9220
0,3,Covers,63998,111,85,222,61,21332
0,3,Covers,83734,-12,87,120,-40,27911
0,5,Alloy,57832,-158,-476,-270,-183,11566
1,5,Alloy,86396,-40,50,-20,41,17279
0,5,Alloy,72979,-86,293,-157,259,14595
0,4,Alloy,74518,-81,-129,-107,-56,18629
0,5,Covers,69624,-125,-213,-167,-133,13924
0,6,Covers,56430,-115,-18,-36,-122,9405
0,7,Alloy,69778,-85,-130,-67,-172,9968
1,5,Alloy,71004,-58,-317,-150,-66,14200
1,5,Covers,77877,29,156,100,3,15575
0,3,Covers,67501,-183,-163,-55,-266,22500
0,3,Covers,54601,-152,-167,-365,-94,18200
0,6,Covers,71161,-120,-60,-13,-134,11860
0,5,Covers,51755,-77,13,-134,-39,10351
0,8,Alloy,60837,-6,153,57,-20,7604
0,4,Covers,80531,-118,-188,-277,-147,20132
0,6,Alloy,59313,-169,57,-114,-169,9885
0,4,Covers,75707,-458,-711,-410,-644,18926
0,4,Alloy,45546,-190,194,-36,-112,11386
0,4,Covers,59638,-185,-66,-120,-140,14909
0,5,Covers,79814,-103,-26,65,-99,15962
0,5,Alloy,53321,-51,23,4,16,10664
0,3,Covers,49062,-179,-319,-217,-114,16354
0,4,Covers,48493,-150,12,-123,-121,12123
0,5,Covers,80403,-37,-377,-99,-69,16080
0,4,Covers,66368,-156,50,109,-171,16592
0,6,Covers,66750,-161,-50,-112,-127,11125
0,6,Alloy,57893,11,-429,-172,-2,9648
0,6,Covers,74000,-61,142,-11,-65,12333
0,7,Covers,51236,-217,-171,-278,-170,7319
0,6,Alloy,61279,-65,-91,-94,-70,10213
0,5,Covers,72775,-279,-238,-326,-305,14555
0,6,Alloy,55438,-19,-12,34,-43,9239
0,4,Special,48189,-150,12,-123,-121,12047
0,6,Covers,81309,12,-3,-1,-1,13551
0,6,Covers,46090,-31,-43,-3,-80,7681
0,3,Alloy,64105,-231,134,-68,-133,21368
0,5,Alloy,71112,-65,-133,-32,-165,14222
0,6,Covers,30800,-75,-113,-90,-74,5133
0,5,Covers,77701,-144,-20,-76,-91,15540
0,6,Special,75161,-48,-163,-56,-73,12526
0,5,Alloy,86558,-137,-97,-23,-156,17311
1,5,Alloy,77862,-37,48,31,-68,15572
0,4,Covers,50788,42,-238,70,1,12697
0,6,Covers,78029,-146,4,-11,-117,13004
0,5,Covers,69932,-36,141,-285,-20,13986
1,5,Alloy,76522,21,28,40,22,15304
0,7,Alloy,64140,48,46,-18,47,9162
0,5,Covers,60181,-78,-295,-115,-107,12036
0,5,Special,41173,-59,-259,-87,-68,8234
0,5,Covers,71664,-7,-2,-112,26,14332
0,4,Alloy,62087,-105,-168,-127,-142,15521
1,7,Covers,56203,22,-280,-95,36,8029
0,4,Alloy,46684,39,884,503,111,11671
0,4,Covers,70956,-189,-35,-85,-153,17739
1,5,Covers,75966,57,94,67,68,15193
0,7,Covers,80594,13,-366,-115,-8,11513
0,4,Alloy,84142,70,63,3,20,21035
0,8,Alloy,64162,-65,-156,-53,-80,8020
0,4,Covers,57300,-210,-9,-107,-196,14325
0,3,Covers,49552,-17,48,18,54,16517
0,5,Covers,84284,-52,-101,36,-114,16856
0,5,Covers,70860,23,112,25,53,14172
1,3,Covers,86182,-114,-3,-96,-100,28727
0,8,Alloy,85387,-52,14,-48,9,10673
0,3,Alloy,57825,-237,-132,-120,-263,19275
0,6,Alloy,84080,3,334,223,-48,14013
0,4,Alloy,83237,-22,-21,33,-15,20809
1,7,Covers,71501,3,100,-1,50,10214
0,6,Alloy,87708,-248,-149,-168,-222,14618
0,8,Covers,72847,-5,34,4,-1,9105
1,5,Alloy,76408,-195,-144,-112,-230,15281
0,4,Covers,71676,-26,66,103,21,17919
0,5,Alloy,63126,-63,-62,-26,-58,12625
0,3,Alloy,83550,-506,-635,-811,-450,27850
0,5,Covers,59271,-179,-288,-268,-219,11854
0,5,Alloy,88168,-130,-333,-189,-129,17633
0,5,Special,73323,-212,-105,-111,-262,14664
0,8,Alloy,75233,7,16,-38,39,9404
0,6,Covers,52098,-94,83,-41,-102,8683
0,3,Alloy,74988,-267,-282,-303,-279,24996
0,3,Covers,90436,-344,-923,-423,-676,30145
0,7,Alloy,89406,-89,-13,-20,-97,12772
0,4,Covers,83491,-28,-198,23,-100,20872
0,5,Covers,79163,62,387,186,8,15832
0,8,Covers,86315,-98,-76,-72,-114,10789
0,3,Covers,79333,-56,-129,-32,-82,26444
0,5,Covers,70761,42,34,-42,18,14152
0,8,Alloy,60737,-50,375,-188,-71,7592
0,7,Alloy,86408,-118,213,30,-120,12344
0,4,Alloy,66989,264,106,358,-9,16747
0,3,Special,68900,-523,-411,-495,-417,22966
0,4,Covers,57072,-186,-268,-119,-173,14268
1,6,Covers,79482,-31,200,141,21,13247
0,5,Covers,35706,-77,-165,-37,-125,7141
0,5,Alloy,89716,-115,54,111,-97,17943
0,7,Alloy,71158,-8,71,82,-30,10165
0,4,Alloy,73825,-105,-8,3,-105,18456
1,8,Alloy,95756,-12,-51,-20,-4,11969
0,5,Covers,44831,-68,-83,-59,-109,8966
0,4,Alloy,54815,249,47,276,-25,13703
0,7,Alloy,81962,-156,-97,-140,-214,11708
0,4,Covers,74434,-122,-35,-75,-101,18608
0,7,Alloy,67447,-107,-45,-14,-123,9635
0,8,Alloy,72539,-26,38,-47,-13,9067
0,4,Alloy,72126,-103,250,83,-117,18031
0,8,Alloy,80625,-51,-30,-45,-45,10078
0,8,Covers,72950,16,454,-100,2,9118
0,5,Alloy,66107,-200,-75,-184,-79,13221
0,3,Covers,50594,-160,-47,-39,-113,16864
0,5,Covers,69957,-106,-265,-141,-180,13991
0,4,Covers,60805,-47,142,111,-54,15201
1,4,Alloy,74661,-71,41,-171,42,18665
0,4,Alloy,59416,-126,106,80,-163,14854
0,5,Alloy,97801,-74,-119,-104,-246,19560
0,5,Covers,32936,-71,-108,-61,-57,6587
0,3,Covers,70426,113,148,-598,233,23475
0,4,Covers,79485,-473,-465,-316,-430,19871
1,5,Covers,73289,-98,-3,0,-66,14657
0,5,Covers,56112,-105,22,68,-126,11222
0,7,Covers,84991,-107,-45,-14,-123,12141
0,4,Alloy,81269,-140,42,-137,-96,20317
0,4,Covers,70643,-41,24,-64,14,17660
0,6,Alloy,60067,-97,-85,-82,-124,10011
0,3,Alloy,79825,-24,371,221,154,26608
0,3,Alloy,72860,-371,-273,-165,-444,24286
0,7,Covers,86378,-131,-40,-72,-130,12339
0,4,Covers,74782,-104,-212,-216,-274,18695
0,7,Alloy,83621,-115,-79,-32,-73,11945
0,4,Covers,43259,-204,-58,-185,-240,10814
0,8,Covers,92275,-3,136,19,71,11534
0,6,Alloy,81900,-47,195,195,-91,13650
0,3,Alloy,84543,-156,52,-85,-82,28181
0,4,Alloy,72067,-223,70,-37,-337,18016
0,7,Alloy,72148,-6,-67,38,-22,10306
0,8,Covers,62947,-23,-17,90,-15,7868
0,3,Alloy,64663,-9,-432,-151,-12,21554
0,5,Covers,82148,-21,-2,40,-56,16429
0,3,Covers,50949,-73,105,89,-32,16983
0,4,Alloy,47663,-131,-14,-5,-154,11915
0,4,Alloy,42554,-147,-28,-101,-161,10638
0,3,Alloy,90535,-185,-1,-127,-137,30178
0,7,Alloy,67005,1,342,197,6,9572
1,3,Covers,68495,17,-40,-177,29,22831
0,5,Special,59943,-178,-18,-59,-271,11988
0,5,Covers,60428,-72,93,70,-55,12085
0,6,Alloy,48807,-48,34,7,-33,8134
0,6,Covers,63713,-33,78,85,-46,10618
0,3,Covers,56211,-166,-45,-76,-120,18737
0,4,Covers,56380,-112,-48,33,-124,14095
0,5,Alloy,83777,-189,163,-3,-203,16755
0,4,Covers,86723,-62,27,-19,-68,21680
1,3,Covers,62531,-133,46,-58,-67,20843
0,3,Alloy,69193,-295,292,85,-342,23064
0,6,Alloy,81257,-127,-110,-94,-135,13542
0,5,Alloy,78436,-275,-180,-255,-259,15687
0,5,Alloy,38831,-39,-112,-81,-108,7766
0,4,Covers,88650,-46,-16,90,-69,22162
1,3,Covers,77314,94,-18,-49,87,25771
0,5,Covers,77793,-79,-29,-18,-60,15558
0,7,Alloy,86049,-69,-59,1,-70,12292
0,7,Alloy,62727,-119,91,-77,-95,8961
1,3,Covers,68239,-130,-153,-223,-89,22746
0,8,Alloy,73026,-17,-49,-20,-24,9128
0,5,Covers,49578,-69,-102,-68,-83,9915
0,3,Covers,87793,-475,-601,-599,-361,29264
0,7,Alloy,54705,-29,54,-3,-6,7815
0,4,NULL,81679,-110,-16,-119,-15,20419
0,3,Alloy,42240,-1,-15,-1,-14,14080
0,3,Alloy,72367,-38,-31,-41,-28,24122
0,2,Covers,47352,137,117,148,109,23676
1,4,Alloy,63646,231,83,250,77,15911
0,4,Covers,58028,167,333,181,308,14507
0,4,Alloy,61870,-102,-159,-110,-147,15467
0,5,Alloy,44840,-500,-584,-540,-541,8968
0,3,Alloy,58586,223,83,241,76,19528
0,4,Alloy,62526,-7,0,-8,0,15631
0,5,NULL,31077,83,100,89,92,6215
0,5,Alloy,50376,72,38,78,35,10075
0,2,Covers,78524,-450,-900,-486,-834,39262
0,5,Alloy,53195,102,-89,110,-82,10639
1,2,Alloy,78731,384,355,414,329,39365
0,3,Covers,52183,179,210,193,194,17394
0,4,Alloy,51802,52,-4,56,-3,12950
0,5,Alloy,93922,12,52,13,48,18784
0,4,Covers,64752,-193,-253,-208,-234,16188
1,7,Alloy,86678,0,0,0,0,12382
0,7,Alloy,80676,-14,-20,-15,-18,11525
0,2,Alloy,50842,0,0,0,0,25421
0,3,Covers,62045,-42,-46,-45,-43,20681
0,4,Covers,98415,9,6,10,5,24603
0,2,Covers,69503,0,0,0,0,34751
0,3,Covers,33616,104,94,112,87,11205
0,3,Alloy,75609,0,0,0,0,25203
0,4,Alloy,85107,-29,-29,-31,-27,21276
0,2,Covers,73100,0,0,0,0,36550
0,3,Covers,70490,29,47,31,44,23496
0,6,Alloy,72813,158,82,170,76,12135
0,3,Alloy,80444,72,407,77,377,26814
0,3,Alloy,83699,-403,-414,-435,-383,27899
0,3,Alloy,69618,-80,-123,-86,-114,23206
0,3,Alloy,92472,-202,-269,-218,-249,30824
0,4,Alloy,76360,24,16,26,15,19090
0,2,Alloy,92271,-296,-86,-320,-80,46135
0,3,Alloy,84002,-11,-96,-12,-89,28000
0,5,Alloy,78055,0,0,0,0,15611
0,3,Alloy,99258,0,0,0,0,33086
0,1,Covers,50749,331,-1789,-1881,246,50749
0,5,Covers,61650,37,76,40,70,12330
0,5,Covers,62068,137,204,148,189,12413
1,5,Alloy,89183,269,241,290,223,17836
0,4,Covers,66781,-56,-155,-60,-144,16695
0,3,Special,48369,322,-618,-691,342,16123
1,4,Alloy,65708,230,224,249,207,16427
0,3,Covers,48351,0,0,0,0,16117
0,4,Alloy,82024,0,0,0,0,20506
0,2,Covers,55848,-187,-225,-202,-209,27924
0,3,Alloy,71271,9,-36,10,-34,23757
0,5,Alloy,49239,207,-279,-349,218,9847
0,2,Covers,41611,-276,-406,-298,-376,20805
0,4,Alloy,68029,-52,-117,-56,-108,17007
0,4,Alloy,50349,-10,0,-11,0,12587
0,4,Alloy,46704,33,149,35,138,11676
0,3,Alloy,53932,-107,-257,-115,-238,17977
0,4,Alloy,84552,81,71,87,66,21138
0,3,Covers,51702,-65,-60,-70,-56,17234
0,6,Alloy,63703,24,61,26,57,10617
0,4,Covers,73411,183,151,198,140,18352
0,2,Alloy,84239,-1004,-1420,-1828,-988,42119
0,3,Covers,56054,356,-738,-875,479,18684
0,3,Covers,68124,0,0,0,0,22708
0,4,Alloy,62957,101,101,109,93,15739
0,1,Covers,70598,61,44,66,41,70598
0,6,Alloy,42652,0,0,0,0,7108
0,7,Alloy,89720,-133,-166,-143,-154,12817
0,6,Alloy,88306,59,61,63,57,14717
0,6,Covers,81814,6,9,7,9,13635
0,4,Alloy,55428,-20,16,-22,15,13857
0,4,Covers,38710,-20,-732,-747,2,9677
0,3,Covers,50612,-65,-60,-70,-56,16870
0,7,Alloy,78206,-50,-66,-53,-61,11172
0,5,Alloy,72532,-132,-172,-142,-159,14506
0,6,Alloy,92921,40,29,43,27,15486
0,2,Alloy,85283,-316,-422,-341,-391,42641
0,3,Covers,81422,100,160,109,148,27140
0,4,Alloy,87551,82,68,89,63,21887
0,5,Alloy,89178,49,-65,53,-60,17835
0,5,Alloy,78360,-107,-111,-115,-102,15672
0,3,Alloy,75336,0,0,0,0,25112
0,2,Alloy,67920,-289,-375,-312,-347,33960
0,3,Alloy,72360,-10,-78,-11,-72,24120
0,4,Alloy,80353,86,-47,93,-43,20088
0,2,Alloy,80200,-288,-463,-311,-429,40100
1,6,Alloy,65155,40,83,43,76,10859
1,2,Alloy,79551,-247,-232,-266,-215,39775
0,3,Covers,79817,447,872,483,807,26605
0,2,Alloy,91113,61,-986,-1005,112,45556
0,6,Covers,71003,-82,-88,-88,-81,11833
1,6,Alloy,57182,-24,-60,-26,-55,9530
0,5,Covers,87160,-64,-113,-69,-105,17432
0,3,Alloy,80747,-41,-22,-44,-20,26915
0,5,Alloy,73772,-8,-89,-9,-83,14754
0,6,Alloy,94227,148,106,159,98,15704
0,4,Alloy,74180,19,94,21,87,18545
1,4,Covers,91813,93,85,100,79,22953
0,5,Alloy,58570,133,102,144,94,11714
0,4,Covers,75078,85,-596,-546,90,18769
0,7,Alloy,96464,37,-294,-325,74,13780
0,4,Alloy,93701,-38,-142,-41,-131,23425
0,6,Alloy,84668,62,-186,67,-172,14111
0,7,Alloy,82259,54,-329,-255,18,11751
0,3,Covers,75103,-30,19,-32,18,25034
0,3,Alloy,51317,-77,-58,-83,-54,17105
0,7,Alloy,82129,-29,-23,-31,-22,11732
0,7,Alloy,56306,69,63,75,58,8043
0,6,Alloy,73560,-64,-129,-69,-120,12260
0,4,Covers,71802,406,367,438,339,17950
0,4,Alloy,56105,369,244,399,225,14026
0,2,Alloy,69100,483,553,522,512,34550
0,3,Covers,62664,380,-441,-448,445,20888
0,5,Alloy,67867,341,305,368,282,13573
0,5,Alloy,79108,517,-146,-71,425,15821
0,3,Alloy,77306,24,59,26,54,25768
1,8,Alloy,93279,34,34,37,32,11659
0,4,Covers,79740,40,-69,43,-64,19935
0,7,Covers,71466,-26,-509,-361,-112,10209
0,2,Alloy,85005,213,217,230,201,42502
0,4,Covers,73865,71,135,77,125,18466
0,7,Covers,42691,23,25,25,23,6098
0,7,Alloy,98676,64,101,69,93,14096
0,3,Covers,80660,-117,-115,-127,-106,26886
0,3,Alloy,74464,527,-195,-373,587,24821
0,5,Alloy,64135,95,-259,-359,226,12827
0,2,Alloy,85533,-241,-262,-260,-242,42766
0,5,Alloy,56535,-6,18,-7,17,11307
0,2,Alloy,74590,-363,-432,-392,-400,37295
1,1,NULL,94819,-383,-624,-414,-578,94819
0,4,Covers,54813,28,-719,-785,13,13703
0,6,Alloy,61337,334,410,360,379,10222
0,4,Covers,80982,82,78,89,72,20245
0,3,Alloy,84306,39,66,42,61,28102
0,8,Alloy,72992,-24,-30,-26,-28,9124
0,4,Alloy,87448,244,238,264,220,21862
0,5,Covers,58057,-34,-29,-37,-27,11611
0,5,Covers,63518,138,76,149,70,12703
0,3,Covers,57981,-5,-174,-158,42,19327
0,5,Covers,88332,-54,-1,-44,-77,17666
0,3,Covers,71520,41,262,218,33,23840
0,5,Covers,94799,-48,-26,-30,-51,18959
0,2,Alloy,60384,-97,-215,-312,-99,30192
0,5,Alloy,75465,28,109,117,24,15093
0,3,Alloy,88289,32,106,-82,98,29429
